VariableA,VariableB,correlation_value,segment
HH_CentralHeating_GasOnly_T,Unemployment_LT12Months_T,0.14656896173314712,Affordable
HH_CentralHeating_GasOnly_T,Unemployment_Exactly12Months_T,0.12028020034042335,Affordable
HH_CentralHeating_GasOnly_T,Unemployment_NeverWorked_T,0.1806436759991484,Affordable
HH_CentralHeating_GasOnly_T,Num_LocalAuthCareHomeWithOutNursing_T,-0.0060128122924273586,Affordable
HH_CentralHeating_GasOnly_T,Num_OtherCareHomeWithNursing_T,0.031413391346923406,Affordable
HH_CentralHeating_GasOnly_T,Num_OtherCareHomeWithOutNursing_T,-0.026525021565676675,Affordable
HH_CentralHeating_GasOnly_T,Num_OtherChildrenHomeSecure_T,-0.02738800844766681,Affordable
HH_CentralHeating_GasOnly_T,Num_OtherEducationBuildings_T,-0.0878591128629712,Affordable
HH_CentralHeating_GasOnly_T,Num_OtherYouthHostels_T,-0.18187936645863353,Affordable
HH_CentralHeating_GasOnly_T,Num_OtherHomelessHostels_T,-0.005241709040550254,Affordable
HH_CentralHeating_GasOnly_T,Num_StaffAccomodations_T,-0.1322961201176513,Affordable
HH_CentralHeating_GasOnly_T,Industries_Agri_T,-0.429554138141731,Affordable
HH_CentralHeating_GasOnly_T,Industries_Mining_T,-0.0735245989099995,Affordable
HH_CentralHeating_GasOnly_T,Industries_Manufacturing_T,0.11903917220453519,Affordable
HH_CentralHeating_GasOnly_T,Industries_PowerStations_T,0.06186193596918447,Affordable
HH_CentralHeating_GasOnly_T,Industries_WaterMgmt_T,0.03786845321807304,Affordable
HH_CentralHeating_GasOnly_T,Industries_Construction_T,-0.013727751928988686,Affordable
HH_CentralHeating_GasOnly_T,Industries_Wholsale_T,0.09670477027974808,Affordable
HH_CentralHeating_GasOnly_T,Industries_Transportation_T,0.11979623746688552,Affordable
HH_CentralHeating_GasOnly_T,Industries_Accomodations_T,-0.17690368950259366,Affordable
HH_CentralHeating_GasOnly_T,Industries_Communication_T,0.02511635146806562,Affordable
HH_CentralHeating_GasOnly_T,Industries_FinancialInst_T,0.0976824550424364,Affordable
HH_CentralHeating_GasOnly_T,Industries_RealEstate_T,-0.07020000218969738,Affordable
HH_CentralHeating_GasOnly_T,Industries_Professional_T,-0.08776043991447499,Affordable
HH_CentralHeating_GasOnly_T,Industries_Administrative_T,-0.04862995655015049,Affordable
HH_CentralHeating_GasOnly_T,Industries_Defence_T,0.07048757411241752,Affordable
HH_CentralHeating_GasOnly_T,Industries_Education_T,0.038372808989967234,Affordable
HH_CentralHeating_GasOnly_T,Industries_SocialWork_T,0.10162996801527095,Affordable
HH_CentralHeating_GasOnly_T,Industries_Others_T,-0.14816254478019053,Affordable
HH_CentralHeating_GasOnly_T,Property_Type_D,-0.06925244004571689,Affordable
HH_CentralHeating_GasOnly_T,Property_Type_T,0.054454726682499226,Affordable
HH_CentralHeating_GasOnly_T,Property_Type_S,0.09935575222496028,Affordable
HH_CentralHeating_GasOnly_T,Property_Type_F,-0.06325065549319402,Affordable
HH_CentralHeating_GasOnly_T,Property_Type_O,-0.1035941487281176,Affordable
HH_CentralHeating_GasOnly_T,New_Property_N,-0.020464916633374682,Affordable
HH_CentralHeating_GasOnly_T,New_Property_Y,0.020464916633375584,Affordable
HH_CentralHeating_GasOnly_T,Duration_Relates_to_the_tenure_F,0.019684705284546775,Affordable
HH_CentralHeating_GasOnly_T,Duration_Relates_to_the_tenure_L,-0.019684705284546303,Affordable
HH_CentralHeating_GasOnly_T,Price_Paid_A,0.05409770680431687,Affordable
HH_CentralHeating_GasOnly_T,Price_Paid_B,-0.054097706804316685,Affordable
HH_CentralHeating_GasOnly_T,MonthYear_Jan2023,0.004478404935558,Affordable
HH_CentralHeating_GasOnly_T,MonthYear_Feb2023,-0.003733483428421089,Affordable
HH_CentralHeating_GasOnly_T,MonthYear_Mar2023,-0.002014446352044779,Affordable
HH_CentralHeating_GasOnly_T,MonthYear_Apr2023,-0.002001049303383224,Affordable
HH_CentralHeating_GasOnly_T,MonthYear_May2023,0.002053002412010098,Affordable
HH_CentralHeating_GasOnly_T,MonthYear_Jun2023,0.0018987390114549878,Affordable
HH_CentralHeating_GasOnly_T,MonthYear_Jul2023,-0.0013418802784541065,Affordable
HH_CentralHeating_TankGasOnly_T,DV,0.18338175922410432,Affordable
HH_CentralHeating_TankGasOnly_T,InflationRate_T,-0.0008369699638415652,Affordable
HH_CentralHeating_TankGasOnly_T,InflationRate_poly_2,-0.0008934100015865886,Affordable
HH_CentralHeating_TankGasOnly_T,InflationRate_poly_3,-0.0007875913509832154,Affordable
HH_CentralHeating_TankGasOnly_T,InflationRate_poly_4,-0.000679390970554084,Affordable
HH_CentralHeating_TankGasOnly_T,InflationRate_log,-0.001104054722304972,Affordable
HH_CentralHeating_TankGasOnly_T,InflationRate_exponential,-7.732910728492578e-05,Affordable
HH_CentralHeating_TankGasOnly_T,InflationRate_sqrt,-0.0010410270939128037,Affordable
HH_CentralHeating_TankGasOnly_T,NumResidents_Heath_VeryGood_T,0.12959054697014727,Affordable
HH_CentralHeating_TankGasOnly_T,NumResidents_Heath_Good_T,0.11133246099566778,Affordable
HH_CentralHeating_TankGasOnly_T,NumResidents_Heath_Fair_T,0.04859703067737186,Affordable
HH_CentralHeating_TankGasOnly_T,NumResidents_Heath_Bad_T,-0.006960301788284952,Affordable
HH_CentralHeating_TankGasOnly_T,NumResidents_Heath_VeryBad_T,0.004890205314514887,Affordable
HH_CentralHeating_TankGasOnly_T,Acctype_Detached_T,0.3179705365951518,Affordable
HH_CentralHeating_TankGasOnly_T,Acctype_SemiDetached_T,-0.08489387102791623,Affordable
HH_CentralHeating_TankGasOnly_T,Acctype_Terraced_T,-0.09722168709314669,Affordable
HH_CentralHeating_TankGasOnly_T,Acctype_Flats_T,-0.11047134921602891,Affordable
HH_CentralHeating_TankGasOnly_T,Acctype_SharedHouse_T,-0.05589598313505886,Affordable
HH_CentralHeating_TankGasOnly_T,Acctype_Converted_T,0.04123689275124004,Affordable
HH_CentralHeating_TankGasOnly_T,Acctype_CommercialBuilding_T,-0.019136466266608483,Affordable
HH_CentralHeating_TankGasOnly_T,Acctype_Caravan_T,0.3399773058583967,Affordable
HH_CentralHeating_TankGasOnly_T,HH_noVehicles_T,-0.15648495281047123,Affordable
HH_CentralHeating_TankGasOnly_T,HH_EQ1Vehicles_T,-0.06441403881035744,Affordable
HH_CentralHeating_TankGasOnly_T,HH_EQ2Vehicles_T,0.21933647322466843,Affordable
HH_CentralHeating_TankGasOnly_T,HH_GE3Vehicles_T,0.3547582113164715,Affordable
HH_CentralHeating_TankGasOnly_T,HH_noCentralHeating_T,0.1407386413062975,Affordable
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_GasOnly_T,-0.5045802992583202,Affordable
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_ElectricOnly_T,0.1049596699267057,Affordable
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_OilOnly_T,0.7279651139178922,Affordable
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_WoodOnly_T,0.4306551951565535,Affordable
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_SoildFuelOnly_T,0.3679294346564132,Affordable
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_RenewableOnly_T,0.5237893333514911,Affordable
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_CommunalOnly_T,-0.02301704342510439,Affordable
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_Others_T,-0.019971046238346522,Affordable
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_GT2types_NoRenew_T,0.37883450230949506,Affordable
HH_CentralHeating_TankGasOnly_T,HH_CentralHeating_GT2types_WithRenew_T,0.32655308968563357,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With1BedRooms_T,-0.057952070498245356,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With2BedRooms_T,-0.025166942434936772,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With3BedRooms_T,-0.011793257246778393,Affordable
HH_CentralHeating_TankGasOnly_T,Num_WithGE4BedRooms_T,0.24013924178198526,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With1Room_T,-0.021089768990157853,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With2Rooms_T,-0.055994374309678324,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With3Rooms_T,-0.028554545467560755,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With4Rooms_T,0.024121056487523995,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With5Rooms_T,-0.02598029013060472,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With6Rooms_T,0.1985741099653509,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With7Rooms_T,0.2783243247370994,Affordable
HH_CentralHeating_TankGasOnly_T,Num_With8Rooms_T,0.3041088841098005,Affordable
HH_CentralHeating_TankGasOnly_T,Num_WithGE9Rooms_T,0.357391059750514,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_GE2RatingBedRooms_T,0.21235267070272415,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_1RatingBedRooms_T,-0.027766029911658423,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_0RatingBedRooms_T,-0.08414330626595794,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_Minus1RatingBedRooms_T,-0.04317639802449982,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_LEMinus2RatingBedRooms_T,-0.014921229872865477,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_GE2RatingRooms_T,0.18240890330756587,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_1RatingRooms_T,-0.04796696864761147,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_0RatingRooms_T,-0.07296348130659874,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_Minus1RatingRooms_T,-0.029095124679362167,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_LEMinus2RatingRooms_T,-0.014473022989423406,Affordable
HH_CentralHeating_TankGasOnly_T,Num_HH_OwnedOutright_T,0.16425115142865188,Affordable
HH_CentralHeating_TankGasOnly_T,Num_HH_OwnedMortgage_T,-0.008499088210562538,Affordable
HH_CentralHeating_TankGasOnly_T,Num_HH_SharedOwnership_T,0.03585929276087538,Affordable
HH_CentralHeating_TankGasOnly_T,Num_HH_CouncilRents_T,-0.03193325174845117,Affordable
HH_CentralHeating_TankGasOnly_T,Num_HH_PrivateRented_T,-0.03496291990621168,Affordable
HH_CentralHeating_TankGasOnly_T,Num_HH_OtherPrivateRented_T,0.19395165406697792,Affordable
HH_CentralHeating_TankGasOnly_T,Num_HH_LivesRentFree_T,-0.013574193166449826,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_NoSecAddr_T,0.12794849522087554,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_UKSecAddr_T,0.10132502856711666,Affordable
HH_CentralHeating_TankGasOnly_T,NumProperty_OutsideUKSecAddr_T,0.1009841693061001,Affordable
HH_CentralHeating_TankGasOnly_T,Occupation_SrOfficials_T,0.25532983082927685,Affordable
HH_CentralHeating_TankGasOnly_T,Occupation_Professionals_T,0.0413976565967633,Affordable
HH_CentralHeating_TankGasOnly_T,Occupation_AssoProfessionals_T,0.022484513301570544,Affordable
HH_CentralHeating_TankGasOnly_T,Occupation_Administrative_T,-0.004523662514275892,Affordable
HH_CentralHeating_TankGasOnly_T,Occupation_SkillTrades_T,0.22580044965622428,Affordable
HH_CentralHeating_TankGasOnly_T,Occupation_Carer_T,-0.003538571098816527,Affordable
HH_CentralHeating_TankGasOnly_T,Occupation_SalesService_T,-0.06281060372161622,Affordable
HH_CentralHeating_TankGasOnly_T,Occupation_MachineOperatives_T,-0.03585923830706598,Affordable
HH_CentralHeating_TankGasOnly_T,Occupation_Elementary_T,-0.014729105556344978,Affordable
HH_CentralHeating_TankGasOnly_T,Unemployment_LT12Months_T,0.10612373050216364,Affordable
HH_CentralHeating_TankGasOnly_T,Unemployment_Exactly12Months_T,0.17308162987676853,Affordable
HH_CentralHeating_TankGasOnly_T,Unemployment_NeverWorked_T,-0.03076428110525838,Affordable
HH_CentralHeating_TankGasOnly_T,Num_LocalAuthCareHomeWithOutNursing_T,0.013805177929607447,Affordable
HH_CentralHeating_TankGasOnly_T,Num_OtherCareHomeWithNursing_T,-0.03246470454070309,Affordable
HH_CentralHeating_TankGasOnly_T,Num_OtherCareHomeWithOutNursing_T,0.015562508636020536,Affordable
HH_CentralHeating_TankGasOnly_T,Num_OtherChildrenHomeSecure_T,0.0458075815891501,Affordable
HH_CentralHeating_TankGasOnly_T,Num_OtherEducationBuildings_T,0.02558198924599911,Affordable
HH_CentralHeating_TankGasOnly_T,Num_OtherYouthHostels_T,0.14494270938881604,Affordable
HH_CentralHeating_TankGasOnly_T,Num_OtherHomelessHostels_T,-0.02905399069035287,Affordable
HH_CentralHeating_TankGasOnly_T,Num_StaffAccomodations_T,0.06762200749807465,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Agri_T,0.4981209088237318,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Mining_T,0.10826844623753099,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Manufacturing_T,-0.05188719113251816,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_PowerStations_T,-0.023031175595344257,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_WaterMgmt_T,0.04099346513162046,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Construction_T,0.09114723579707776,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Wholsale_T,-0.08333319684396777,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Transportation_T,-0.12946677538531495,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Accomodations_T,0.09868894724692731,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Communication_T,-0.046040936686166364,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_FinancialInst_T,-0.10684890079363722,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_RealEstate_T,0.07961823510630113,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Professional_T,0.09671541104130912,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Administrative_T,0.025390916483983995,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Defence_T,-0.0246496284063774,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Education_T,-0.026616723995466277,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_SocialWork_T,-0.11507511871043109,Affordable
HH_CentralHeating_TankGasOnly_T,Industries_Others_T,0.14542401519582468,Affordable
HH_CentralHeating_TankGasOnly_T,Property_Type_D,0.16025748707385973,Affordable
HH_CentralHeating_TankGasOnly_T,Property_Type_T,-0.059787558287414604,Affordable
HH_CentralHeating_TankGasOnly_T,Property_Type_S,-0.07785554094325156,Affordable
HH_CentralHeating_TankGasOnly_T,Property_Type_F,-0.06880307557374328,Affordable
HH_CentralHeating_TankGasOnly_T,Property_Type_O,0.09139440006095288,Affordable
HH_CentralHeating_TankGasOnly_T,New_Property_N,-0.02016832515607769,Affordable
HH_CentralHeating_TankGasOnly_T,New_Property_Y,0.020168325156076555,Affordable
HH_CentralHeating_TankGasOnly_T,Duration_Relates_to_the_tenure_F,0.08857311305483949,Affordable
HH_CentralHeating_TankGasOnly_T,Duration_Relates_to_the_tenure_L,-0.08857311305483974,Affordable
HH_CentralHeating_TankGasOnly_T,Price_Paid_A,-0.029796019115468385,Affordable
HH_CentralHeating_TankGasOnly_T,Price_Paid_B,0.02979601911546842,Affordable
HH_CentralHeating_TankGasOnly_T,MonthYear_Jan2023,-0.005448314603942702,Affordable
HH_CentralHeating_TankGasOnly_T,MonthYear_Feb2023,0.0026875467742255603,Affordable
HH_CentralHeating_TankGasOnly_T,MonthYear_Mar2023,0.0009162826022538786,Affordable
HH_CentralHeating_TankGasOnly_T,MonthYear_Apr2023,0.002548268727072408,Affordable
HH_CentralHeating_TankGasOnly_T,MonthYear_May2023,-0.0017515528151076571,Affordable
HH_CentralHeating_TankGasOnly_T,MonthYear_Jun2023,0.0008182723067117978,Affordable
HH_CentralHeating_TankGasOnly_T,MonthYear_Jul2023,0.0010941165223469548,Affordable
HH_CentralHeating_ElectricOnly_T,DV,-0.07271403079850326,Affordable
HH_CentralHeating_ElectricOnly_T,InflationRate_T,0.015083399068923562,Affordable
HH_CentralHeating_ElectricOnly_T,InflationRate_poly_2,0.015055012342410145,Affordable
HH_CentralHeating_ElectricOnly_T,InflationRate_poly_3,0.015078033678088206,Affordable
HH_CentralHeating_ElectricOnly_T,InflationRate_poly_4,0.015077432646172976,Affordable
HH_CentralHeating_ElectricOnly_T,InflationRate_log,0.014897422035313369,Affordable
HH_CentralHeating_ElectricOnly_T,InflationRate_exponential,0.01486428140776995,Affordable
HH_CentralHeating_ElectricOnly_T,InflationRate_sqrt,0.014962051230556585,Affordable
HH_CentralHeating_ElectricOnly_T,NumResidents_Heath_VeryGood_T,-0.025593561302097723,Affordable
HH_CentralHeating_ElectricOnly_T,NumResidents_Heath_Good_T,0.044697489690870874,Affordable
HH_CentralHeating_ElectricOnly_T,NumResidents_Heath_Fair_T,0.13800570601940593,Affordable
HH_CentralHeating_ElectricOnly_T,NumResidents_Heath_Bad_T,0.11750470470078599,Affordable
HH_CentralHeating_ElectricOnly_T,NumResidents_Heath_VeryBad_T,0.07965258130692002,Affordable
HH_CentralHeating_ElectricOnly_T,Acctype_Detached_T,-0.14819990630687,Affordable
HH_CentralHeating_ElectricOnly_T,Acctype_SemiDetached_T,-0.2424126588029838,Affordable
HH_CentralHeating_ElectricOnly_T,Acctype_Terraced_T,-0.0007162642490308005,Affordable
HH_CentralHeating_ElectricOnly_T,Acctype_Flats_T,0.6491524052310789,Affordable
HH_CentralHeating_ElectricOnly_T,Acctype_SharedHouse_T,0.31825519709447075,Affordable
HH_CentralHeating_ElectricOnly_T,Acctype_Converted_T,0.405856450755573,Affordable
HH_CentralHeating_ElectricOnly_T,Acctype_CommercialBuilding_T,0.32874674955313,Affordable
HH_CentralHeating_ElectricOnly_T,Acctype_Caravan_T,0.07592313357773418,Affordable
HH_CentralHeating_ElectricOnly_T,HH_noVehicles_T,0.400749685945414,Affordable
HH_CentralHeating_ElectricOnly_T,HH_EQ1Vehicles_T,0.27770478851888253,Affordable
HH_CentralHeating_ElectricOnly_T,HH_EQ2Vehicles_T,-0.199211398208159,Affordable
HH_CentralHeating_ElectricOnly_T,HH_GE3Vehicles_T,-0.18180204324692392,Affordable
HH_CentralHeating_ElectricOnly_T,HH_noCentralHeating_T,0.3808194898803658,Affordable
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_GasOnly_T,-0.31422158160616986,Affordable
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_TankGasOnly_T,0.1049596699267057,Affordable
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_OilOnly_T,0.09449008648334227,Affordable
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_WoodOnly_T,0.03848909793465342,Affordable
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_SoildFuelOnly_T,-0.006600220238158225,Affordable
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_RenewableOnly_T,0.10786765750788088,Affordable
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_CommunalOnly_T,0.22513595483864599,Affordable
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_Others_T,0.14341192448832993,Affordable
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_GT2types_NoRenew_T,-0.003997862027093323,Affordable
HH_CentralHeating_ElectricOnly_T,HH_CentralHeating_GT2types_WithRenew_T,0.0030895504368935924,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With1BedRooms_T,0.6225011352267702,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With2BedRooms_T,0.3659352360487325,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With3BedRooms_T,-0.31895880301954027,Affordable
HH_CentralHeating_ElectricOnly_T,Num_WithGE4BedRooms_T,-0.12999950945377875,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With1Room_T,0.38199569087410823,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With2Rooms_T,0.6012891117404651,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With3Rooms_T,0.3904113351099354,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With4Rooms_T,-0.17529335361618323,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With5Rooms_T,-0.24522302728337816,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With6Rooms_T,-0.13482156335908432,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With7Rooms_T,-0.06110368730029911,Affordable
HH_CentralHeating_ElectricOnly_T,Num_With8Rooms_T,-0.010256655707643475,Affordable
HH_CentralHeating_ElectricOnly_T,Num_WithGE9Rooms_T,0.06428271781695939,Affordable
HH_CentralHeating_ElectricOnly_T,NumProperty_GE2RatingBedRooms_T,-0.2683093647656149,Affordable
HH_CentralHeating_ElectricOnly_T,NumProperty_1RatingBedRooms_T,0.1771176618069762,Affordable
HH_CentralHeating_ElectricOnly_T,NumProperty_0RatingBedRooms_T,0.5394922211567676,Affordable
HH_CentralHeating_ElectricOnly_T,NumProperty_Minus1RatingBedRooms_T,0.17721708504485706,Affordable
HH_CentralHeating_ElectricOnly_T,NumProperty_LEMinus2RatingBedRooms_T,0.06924516171157451,Affordable
HH_CentralHeating_ElectricOnly_T,NumProperty_GE2RatingRooms_T,-0.2940684140716795,Affordable
HH_CentralHeating_ElectricOnly_T,NumProperty_1RatingRooms_T,0.26531148288737166,Affordable
HH_CentralHeating_ElectricOnly_T,NumProperty_0RatingRooms_T,0.5423878410325381,Affordable
HH_CentralHeating_ElectricOnly_T,NumProperty_Minus1RatingRooms_T,0.31823826146790674,Affordable
HH_CentralHeating_ElectricOnly_T,NumProperty_LEMinus2RatingRooms_T,0.1091726345832379,Affordable
HH_CentralHeating_ElectricOnly_T,Num_HH_OwnedOutright_T,-0.11643510052139594,Affordable
HH_CentralHeating_ElectricOnly_T,Num_HH_OwnedMortgage_T,-0.20943543012897775,Affordable
